Reporte de Cambios - 20250905_131733
--------------------------------------------------
Productos Nuevos:
SKU: SKU002770, Nombre: Pants 3pz Deportivo Ignacio Ramirez Lopez Talla 6, Inventario: 0, Precio: 575.0, Escuela: Ignacio Ramirez Lopez, Última Modificación: 2025-05-26 11:49:36
SKU: SKU003602, Nombre: Suéter Cuello V Azul Marino Talla 36, Inventario: 1, Precio: 335.0, Escuela: SABES, Última Modificación: 2025-06-25 17:04:19
SKU: SKU003603, Nombre: Suéter Cuello V Azul Marino Talla 38, Inventario: 5, Precio: 335.0, Escuela: SABES, Última Modificación: 2025-06-25 17:04:19
SKU: SKU003604, Nombre: Suéter Cuello V Azul Marino Talla 40, Inventario: 20, Precio: 345.0, Escuela: SABES, Última Modificación: 2025-06-25 17:04:19
SKU: SKU003605, Nombre: Suéter Cuello V Azul Marino Talla 42, Inventario: 18, Precio: 345.0, Escuela: SABES, Última Modificación: 2025-06-25 17:04:19
SKU: SKU003606, Nombre: Suéter Cuello V Azul Marino Talla 44, Inventario: 0, Precio: 345.0, Escuela: SABES, Última Modificación: 2025-06-25 17:04:19
SKU: SKU003607, Nombre: Chaleco Azul Marino Talla 14, Inventario: 4, Precio: 265.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003608, Nombre: Chaleco Azul Marino Talla 16, Inventario: 10, Precio: 265.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003609, Nombre: Chaleco Azul Marino Talla 32, Inventario: 0, Precio: 275.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003610, Nombre: Chaleco Azul Marino Talla 34, Inventario: 6, Precio: 275.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003611, Nombre: Chaleco Azul Marino Talla 36, Inventario: 17, Precio: 285.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003612, Nombre: Chaleco Azul Marino Talla 38, Inventario: 6, Precio: 285.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003613, Nombre: Chaleco Azul Marino Talla 40, Inventario: 16, Precio: 285.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003614, Nombre: Chaleco Azul Marino Talla 42, Inventario: 8, Precio: 285.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003615, Nombre: Chaleco Azul Marino Talla 44, Inventario: 0, Precio: 295.0, Escuela: SABES, Última Modificación: 2025-06-25 17:05:05
SKU: SKU003616, Nombre: Playera Blanca Talla 14, Inventario: 4, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003617, Nombre: Playera Blanca Talla 16, Inventario: 15, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003618, Nombre: Playera Blanca Talla CH, Inventario: 2, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003619, Nombre: Playera Blanca Talla MD, Inventario: 4, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003620, Nombre: Playera Blanca Talla GD, Inventario: 10, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003621, Nombre: Playera Blanca Talla EXG, Inventario: 9, Precio: 219.0, Escuela: SABES, Última Modificación: 2025-06-25 17:06:55
SKU: SKU003622, Nombre: Pants Suelto Rojo Talla 14, Inventario: 0, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:38
SKU: SKU003623, Nombre: Pants Suelto Rojo Talla 16, Inventario: 10, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:39
SKU: SKU003624, Nombre: Pants Suelto Rojo Talla CH, Inventario: 12, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:39
SKU: SKU003625, Nombre: Pants Suelto Rojo Talla MD, Inventario: 3, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:39
SKU: SKU003626, Nombre: Pants Suelto Rojo Talla GD, Inventario: 1, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:39
SKU: SKU003627, Nombre: Pants Suelto Rojo Talla EXG, Inventario: 0, Precio: 285.0, Escuela: CBTIS 148, Última Modificación: 2025-06-26 12:07:39
SKU: SKU003628, Nombre: Falda SABES Talla 10, Inventario: 0, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003629, Nombre: Falda SABES Talla 12, Inventario: 5, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003630, Nombre: Falda SABES Talla 14, Inventario: 7, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003631, Nombre: Falda SABES Talla 16, Inventario: 15, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003632, Nombre: Falda SABES Talla 28, Inventario: 47, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003633, Nombre: Falda SABES Talla 30, Inventario: 13, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003634, Nombre: Falda SABES Talla 32, Inventario: 23, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003635, Nombre: Falda SABES Talla 34, Inventario: 19, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003636, Nombre: Falda SABES Talla 36, Inventario: 8, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003637, Nombre: Falda SABES Talla 38, Inventario: 16, Precio: 270.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003638, Nombre: Falda SABES Talla 40, Inventario: 23, Precio: 280.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003639, Nombre: Falda SABES Talla 42, Inventario: 21, Precio: 280.0, Escuela: SABES, Última Modificación: 2025-06-26 12:22:46
SKU: SKU003640, Nombre: Camisa Manga Larga Blanca Talla 14, Inventario: 0, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:45
SKU: SKU003641, Nombre: Camisa Manga Larga Blanca Talla 16, Inventario: 12, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:45
SKU: SKU003642, Nombre: Camisa Manga Larga Blanca Talla 18, Inventario: 10, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:45
SKU: SKU003643, Nombre: Camisa Manga Larga Blanca Talla 30, Inventario: 0, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:45
SKU: SKU003644, Nombre: Camisa Manga Larga Blanca Talla 32, Inventario: 0, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003645, Nombre: Camisa Manga Larga Blanca Talla 34, Inventario: 5, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003646, Nombre: Camisa Manga Larga Blanca Talla 36, Inventario: 4, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003647, Nombre: Camisa Manga Larga Blanca Talla 38, Inventario: 16, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003648, Nombre: Camisa Manga Larga Blanca Talla 40, Inventario: 19, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003649, Nombre: Camisa Manga Larga Blanca Talla 42, Inventario: 19, Precio: 265.0, Escuela: Conalep, Última Modificación: 2025-06-26 12:44:46
SKU: SKU003650, Nombre: Falda Conalep Escoces Talla 14, Inventario: 0, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:57
SKU: SKU003651, Nombre: Falda Conalep Escoces Talla 16, Inventario: 0, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:57
SKU: SKU003652, Nombre: Falda Conalep Escoces Talla 28, Inventario: 10, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:57
SKU: SKU003653, Nombre: Falda Conalep Escoces Talla 30, Inventario: 17, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:57
SKU: SKU003654, Nombre: Falda Conalep Escoces Talla 32, Inventario: 16, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003655, Nombre: Falda Conalep Escoces Talla 34, Inventario: 13, Precio: 280.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003656, Nombre: Falda Conalep Escoces Talla 36, Inventario: 14, Precio: 285.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003657, Nombre: Falda Conalep Escoces Talla 38, Inventario: 6, Precio: 285.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003658, Nombre: Falda Conalep Escoces Talla 40, Inventario: 13, Precio: 285.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003659, Nombre: Falda Conalep Escoces Talla 42, Inventario: 12, Precio: 285.0, Escuela: Conalep, Última Modificación: 2025-06-27 09:59:58
SKU: SKU003660, Nombre: Suéter Botones M Verde Talla 14, Inventario: 0, Precio: 325.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:15
SKU: SKU003661, Nombre: Suéter Botones M Verde Talla 16, Inventario: 0, Precio: 325.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:15
SKU: SKU003662, Nombre: Suéter Botones M Verde Talla 32, Inventario: 0, Precio: 335.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:15
SKU: SKU003663, Nombre: Suéter Botones M Verde Talla 34, Inventario: 0, Precio: 345.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:15
SKU: SKU003664, Nombre: Suéter Botones M Verde Talla 36, Inventario: 2, Precio: 345.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:15
SKU: SKU003665, Nombre: Suéter Botones M Verde Talla 38, Inventario: 11, Precio: 345.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:16
SKU: SKU003666, Nombre: Suéter Botones M Verde Talla 40, Inventario: 15, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:16
SKU: SKU003667, Nombre: Suéter Botones M Verde Talla 42, Inventario: 15, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:16
SKU: SKU003668, Nombre: Suéter Botones M Verde Talla 44, Inventario: 9, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:16
SKU: SKU003669, Nombre: Suéter Cuello V H Verde Talla 14, Inventario: 0, Precio: 325.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:35
SKU: SKU003670, Nombre: Suéter Cuello V H Verde Talla 16, Inventario: 20, Precio: 325.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003671, Nombre: Suéter Cuello V H Verde Talla 32, Inventario: 5, Precio: 335.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003672, Nombre: Suéter Cuello V H Verde Talla 34, Inventario: 61, Precio: 335.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003673, Nombre: Suéter Cuello V H Verde Talla 36, Inventario: 21, Precio: 345.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003674, Nombre: Suéter Cuello V H Verde Talla 38, Inventario: 20, Precio: 345.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003675, Nombre: Suéter Cuello V H Verde Talla 40, Inventario: 20, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003676, Nombre: Suéter Cuello V H Verde Talla 42, Inventario: 21, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003677, Nombre: Suéter Cuello V H Verde Talla 44, Inventario: 0, Precio: 355.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:05:36
SKU: SKU003684, Nombre: Corbata Verde Talla Uni, Inventario: 0, Precio: 125.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:16:50
SKU: SKU003685, Nombre: Corbatín Verde Talla Uni, Inventario: 0, Precio: 125.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:16:59
SKU: SKU003686, Nombre: Mascada Verde Talla Uni, Inventario: 0, Precio: 125.0, Escuela: Conalep, Última Modificación: 2025-06-27 10:17:31
SKU: SKU003687, Nombre: Pants Suelto Talla 2, Inventario: 0, Precio: 235.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:27:06
SKU: SKU003688, Nombre: Pants Suelto Talla 2, Inventario: 0, Precio: 235.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-06-27 10:27:06
SKU: SKU003689, Nombre: Pants Suelto Talla 2, Inventario: 0, Precio: 235.0, Escuela: Patria, Última Modificación: 2025-06-27 10:27:06
SKU: SKU003690, Nombre: Pants Suelto Talla 2, Inventario: 0, Precio: 235.0, Escuela: Álvaro Obregón, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003691, Nombre: Pants Suelto Talla 4, Inventario: 0, Precio: 235.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003692, Nombre: Pants Suelto Talla 4, Inventario: 0, Precio: 235.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003693, Nombre: Pants Suelto Talla 4, Inventario: 0, Precio: 235.0, Escuela: Patria, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003694, Nombre: Pants Suelto Talla 4, Inventario: 0, Precio: 235.0, Escuela: Álvaro Obregón, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003695, Nombre: Pants Suelto Talla 6, Inventario: 0, Precio: 235.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003696, Nombre: Pants Suelto Talla 6, Inventario: 0, Precio: 235.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003697, Nombre: Pants Suelto Talla 6, Inventario: 0, Precio: 235.0, Escuela: Patria, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003698, Nombre: Pants Suelto Talla 6, Inventario: 0, Precio: 235.0, Escuela: Álvaro Obregón, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003699, Nombre: Pants Suelto Talla 8, Inventario: 0, Precio: 235.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003700, Nombre: Pants Suelto Talla 8, Inventario: 0, Precio: 235.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003701, Nombre: Pants Suelto Talla 8, Inventario: 0, Precio: 235.0, Escuela: Patria, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003702, Nombre: Pants Suelto Talla 8, Inventario: 0, Precio: 235.0, Escuela: Álvaro Obregón, Última Modificación: 2025-06-27 10:27:07
SKU: SKU003703, Nombre: Playera Deportiva Talla 4, Inventario: 6, Precio: 175.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:36:07
SKU: SKU003704, Nombre: Playera Deportiva Talla 4, Inventario: 28, Precio: 175.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:36:07
SKU: SKU003705, Nombre: Playera Deportiva Talla 4, Inventario: 8, Precio: 175.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003706, Nombre: Playera Deportiva Talla 4, Inventario: 2, Precio: 175.0, Escuela: Patria, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003707, Nombre: Playera Deportiva Talla 4, Inventario: 3, Precio: 175.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003708, Nombre: Playera Deportiva Talla 6, Inventario: 20, Precio: 175.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003709, Nombre: Playera Deportiva Talla 6, Inventario: 28, Precio: 175.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003710, Nombre: Playera Deportiva Talla 6, Inventario: 7, Precio: 175.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003711, Nombre: Playera Deportiva Talla 6, Inventario: 4, Precio: 175.0, Escuela: Patria, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003712, Nombre: Playera Deportiva Talla 6, Inventario: 11, Precio: 175.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003713, Nombre: Playera Deportiva Talla 8, Inventario: 35, Precio: 175.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003714, Nombre: Playera Deportiva Talla 8, Inventario: 28, Precio: 175.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003715, Nombre: Playera Deportiva Talla 8, Inventario: 0, Precio: 175.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003716, Nombre: Playera Deportiva Talla 8, Inventario: 5, Precio: 175.0, Escuela: Patria, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003717, Nombre: Playera Deportiva Talla 8, Inventario: 17, Precio: 175.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003718, Nombre: Playera Deportiva Talla 10, Inventario: 0, Precio: 175.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003719, Nombre: Playera Deportiva Talla 10, Inventario: 0, Precio: 175.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003720, Nombre: Playera Deportiva Talla 10, Inventario: 0, Precio: 175.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003721, Nombre: Playera Deportiva Talla 10, Inventario: 0, Precio: 175.0, Escuela: Patria, Última Modificación: 2025-06-27 10:36:08
SKU: SKU003722, Nombre: Playera Deportiva Talla 10, Inventario: 0, Precio: 175.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:36:09
SKU: SKU003723, Nombre: Suéter Botones M Talla 4, Inventario: 1, Precio: 290.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003724, Nombre: Suéter Botones M Talla 4, Inventario: 11, Precio: 290.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003725, Nombre: Suéter Botones M Talla 4, Inventario: 0, Precio: 290.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003726, Nombre: Suéter Botones M Talla 4, Inventario: 0, Precio: 290.0, Escuela: Patria, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003727, Nombre: Suéter Botones M Talla 4, Inventario: 10, Precio: 290.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003729, Nombre: Suéter Botones M Talla 6, Inventario: 3, Precio: 290.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003730, Nombre: Suéter Botones M Talla 6, Inventario: 10, Precio: 290.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003731, Nombre: Suéter Botones M Talla 6, Inventario: 0, Precio: 290.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003732, Nombre: Suéter Botones M Talla 6, Inventario: 0, Precio: 290.0, Escuela: Patria, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003733, Nombre: Suéter Botones M Talla 6, Inventario: 16, Precio: 290.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003735, Nombre: Suéter Botones M Talla 8, Inventario: 12, Precio: 290.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:45:38
SKU: SKU003736, Nombre: Suéter Botones M Talla 8, Inventario: 10, Precio: 290.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003737, Nombre: Suéter Botones M Talla 8, Inventario: 0, Precio: 290.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003738, Nombre: Suéter Botones M Talla 8, Inventario: 0, Precio: 290.0, Escuela: Patria, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003739, Nombre: Suéter Botones M Talla 8, Inventario: 14, Precio: 290.0, Escuela: Sor Juana Inés de la Cruz, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003741, Nombre: Suéter Botones M Talla 10, Inventario: 1, Precio: 290.0, Escuela: Blanca Verónica Soto Martínez Príncipes, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003742, Nombre: Suéter Botones M Talla 10, Inventario: 0, Precio: 290.0, Escuela: Frida Kahlo, Última Modificación: 2025-06-27 10:45:39
SKU: SKU003743, Nombre: Suéter Botones M Talla 10, Inventario: 0, Precio: 290.0, Escuela: Jorge Cantor, Última Modificación: 2025-06-27 10:45:39
